DNI;MATRICULA;FECHA;NUMERO;IMPUESTO
5576228758;00236;2018-03-02;86009;0.1
19290992743;00236;2018-03-02;86010;0.12
1471156710;00237;2018-03-02;86011;0.1
8502682733;00236;2018-03-02;86012;0.1
94387575700;00236;2018-03-02;86013;0.12
5648641702;00237;2018-03-02;86014;0.1
5648641702;00236;2018-03-02;86015;0.1
7771579779;00235;2018-03-02;86016;0.1
7771579779;00236;2018-03-02;86017;0.1
19290992743;00236;2018-03-02;86018;0.1
5648641702;00237;2018-03-02;86019;0.12
50534475787;00235;2018-03-02;86020;0.1
1471156710;00237;2018-03-02;86021;0.1
5840119709;00236;2018-03-02;86022;0.1
7771579779;00236;2018-03-02;86023;0.12
3623344710;00236;2018-03-02;86024;0.12
5576228758;00236;2018-03-02;86025;0.12
2600586709;00236;2018-03-02;86026;0.12
3623344710;00236;2018-03-02;86027;0.12
8719655770;00236;2018-03-02;86028;0.12
2600586709;00237;2018-03-02;86029;0.1
5840119709;00235;2018-03-02;86030;0.1
492472718;00236;2018-03-02;86031;0.12
1471156710;00236;2018-03-02;86032;0.1
5576228758;00236;2018-03-02;86033;0.1
8719655770;00236;2018-03-02;86034;0.1
9283760794;00237;2018-03-02;86035;0.1
492472718;00236;2018-03-02;86036;0.1
94387575700;00236;2018-03-02;86037;0.1
1471156710;00236;2018-03-02;86038;0.1
1471156710;00237;2018-03-02;86039;0.1
1471156710;00236;2018-03-02;86040;0.1
50534475787;00235;2018-03-02;86041;0.12
50534475787;00236;2018-03-02;86042;0.12
5648641702;00235;2018-03-02;86043;0.1
7771579779;00236;2018-03-02;86044;0.1
8719655770;00236;2018-03-02;86045;0.1
94387575700;00237;2018-03-02;86046;0.1
8719655770;00237;2018-03-02;86047;0.1
492472718;00235;2018-03-02;86048;0.1
8719655770;00237;2018-03-02;86049;0.12
1471156710;00236;2018-03-02;86050;0.12
3623344710;00236;2018-03-02;86051;0.1
1471156710;00235;2018-03-02;86052;0.1
1471156710;00237;2018-03-02;86053;0.1
8502682733;00237;2018-03-02;86054;0.1
492472718;00235;2018-03-02;86055;0.12
492472718;00237;2018-03-03;86056;0.1
50534475787;00235;2018-03-03;86057;0.1
2600586709;00237;2018-03-03;86058;0.1
19290992743;00235;2018-03-03;86059;0.1
5576228758;00235;2018-03-03;86060;0.12
8719655770;00236;2018-03-03;86061;0.12
5648641702;00235;2018-03-03;86062;0.1
2600586709;00235;2018-03-03;86063;0.12
492472718;00237;2018-03-03;86064;0.1
19290992743;00235;2018-03-03;86065;0.1
50534475787;00236;2018-03-03;86066;0.12
8719655770;00236;2018-03-03;86067;0.12
7771579779;00236;2018-03-03;86068;0.1
5576228758;00237;2018-03-03;86069;0.1
3623344710;00235;2018-03-03;86070;0.12
9283760794;00237;2018-03-03;86071;0.12
8719655770;00237;2018-03-03;86072;0.1
50534475787;00237;2018-03-03;86073;0.1
492472718;00236;2018-03-03;86074;0.12
1471156710;00236;2018-03-03;86075;0.12
8719655770;00235;2018-03-03;86076;0.1
8502682733;00235;2018-03-03;86077;0.12
94387575700;00236;2018-03-03;86078;0.12
50534475787;00237;2018-03-03;86079;0.1
9283760794;00235;2018-03-03;86080;0.1
5648641702;00237;2018-03-03;86081;0.12
8719655770;00235;2018-03-03;86082;0.1
8502682733;00237;2018-03-03;86083;0.1
8719655770;00237;2018-03-03;86084;0.12
94387575700;00235;2018-03-03;86085;0.12
50534475787;00237;2018-03-03;86086;0.12
492472718;00237;2018-03-03;86087;0.1
5840119709;00236;2018-03-03;86088;0.12
8719655770;00237;2018-03-03;86089;0.12
50534475787;00237;2018-03-03;86090;0.1
8502682733;00235;2018-03-03;86091;0.1
19290992743;00237;2018-03-03;86092;0.12
5840119709;00235;2018-03-03;86093;0.1
492472718;00237;2018-03-03;86094;0.1
9283760794;00237;2018-03-03;86095;0.1
7771579779;00236;2018-03-03;86096;0.12
5648641702;00237;2018-03-03;86097;0.1
50534475787;00237;2018-03-03;86098;0.12
9283760794;00237;2018-03-03;86099;0.1

19290992743;00236;2018-03-03;86100;0.1
1471156710;00235;2018-03-03;86101;0.1
7771579779;00235;2018-03-03;86102;0.1
5576228758;00235;2018-03-03;86103;0.12
2600586709;00236;2018-03-03;86104;0.1
1471156710;00236;2018-03-03;86105;0.12
94387575700;00235;2018-03-03;86106;0.12
9283760794;00235;2018-03-03;86107;0.1
9283760794;00237;2018-03-03;86108;0.12
8719655770;00237;2018-03-03;86109;0.1
7771579779;00236;2018-03-03;86110;0.12
492472718;00236;2018-03-03;86111;0.12
1471156710;00237;2018-03-03;86112;0.1
8502682733;00235;2018-03-03;86113;0.1
3623344710;00236;2018-03-03;86114;0.1
9283760794;00235;2018-03-03;86115;0.1
2600586709;00235;2018-03-03;86116;0.12
5648641702;00237;2018-03-03;86117;0.12
492472718;00237;2018-03-03;86118;0.1
94387575700;00236;2018-03-03;86119;0.1
3623344710;00235;2018-03-03;86120;0.12
7771579779;00236;2018-03-03;86121;0.1
5648641702;00235;2018-03-03;86122;0.1
3623344710;00237;2018-03-03;86123;0.12
3623344710;00235;2018-03-03;86124;0.1
2600586709;00236;2018-03-03;86125;0.12
1471156710;00237;2018-03-03;86126;0.12
8502682733;00235;2018-03-04;86127;0.12
2600586709;00235;2018-03-04;86128;0.1
94387575700;00237;2018-03-04;86129;0.1
3623344710;00236;2018-03-04;86130;0.12
50534475787;00236;2018-03-04;86131;0.12
7771579779;00237;2018-03-04;86132;0.12
19290992743;00236;2018-03-04;86133;0.1
1471156710;00236;2018-03-04;86134;0.12
9283760794;00237;2018-03-04;86135;0.1
8719655770;00235;2018-03-04;86136;0.12
50534475787;00236;2018-03-04;86137;0.12
492472718;00237;2018-03-04;86138;0.12
2600586709;00237;2018-03-04;86139;0.12
1471156710;00235;2018-03-04;86140;0.12
9283760794;00236;2018-03-04;86141;0.12
2600586709;00235;2018-03-04;86142;0.1
3623344710;00236;2018-03-04;86143;0.12
3623344710;00235;2018-03-04;86144;0.1
8502682733;00235;2018-03-04;86145;0.1
3623344710;00236;2018-03-04;86146;0.12
5648641702;00236;2018-03-04;86147;0.1
19290992743;00235;2018-03-04;86148;0.12
9283760794;00236;2018-03-04;86149;0.1
9283760794;00237;2018-03-04;86150;0.12
7771579779;00236;2018-03-04;86151;0.1
5576228758;00236;2018-03-04;86152;0.12
5840119709;00237;2018-03-04;86153;0.1
94387575700;00237;2018-03-04;86154;0.1
8502682733;00237;2018-03-04;86155;0.1
94387575700;00236;2018-03-04;86156;0.12
19290992743;00236;2018-03-04;86157;0.12
2600586709;00237;2018-03-04;86158;0.1
19290992743;00236;2018-03-04;86159;0.1
5648641702;00237;2018-03-04;86160;0.1
8719655770;00235;2018-03-04;86161;0.12
50534475787;00237;2018-03-04;86162;0.1
8719655770;00237;2018-03-04;86163;0.12
19290992743;00237;2018-03-04;86164;0.12
2600586709;00236;2018-03-04;86165;0.12
5648641702;00235;2018-03-04;86166;0.12
8502682733;00237;2018-03-04;86167;0.12
5648641702;00235;2018-03-04;86168;0.12
19290992743;00237;2018-03-04;86169;0.1
50534475787;00237;2018-03-04;86170;0.12
3623344710;00236;2018-03-04;86171;0.1
5840119709;00236;2018-03-04;86172;0.1
5840119709;00235;2018-03-04;86173;0.1
1471156710;00237;2018-03-04;86174;0.12
492472718;00235;2018-03-04;86175;0.1
7771579779;00236;2018-03-04;86176;0.12
8502682733;00235;2018-03-04;86177;0.12
94387575700;00236;2018-03-04;86178;0.12
8502682733;00236;2018-03-04;86179;0.1
7771579779;00236;2018-03-04;86180;0.1
2600586709;00235;2018-03-04;86181;0.1
1471156710;00235;2018-03-04;86182;0.1
5576228758;00235;2018-03-04;86183;0.12
5648641702;00237;2018-03-04;86184;0.12
492472718;00236;2018-03-04;86185;0.12
8502682733;00235;2018-03-04;86186;0.12
8719655770;00235;2018-03-04;86187;0.12
94387575700;00236;2018-03-04;86188;0.12
94387575700;00237;2018-03-05;86189;0.1
5840119709;00237;2018-03-05;86190;0.12
8719655770;00235;2018-03-05;86191;0.1
50534475787;00237;2018-03-05;86192;0.12
50534475787;00236;2018-03-05;86193;0.12
3623344710;00235;2018-03-05;86194;0.12
492472718;00235;2018-03-05;86195;0.1
9283760794;00236;2018-03-05;86196;0.12
8719655770;00237;2018-03-05;86197;0.12
7771579779;00235;2018-03-05;86198;0.1
8719655770;00237;2018-03-05;86199;0.1

8502682733;00236;2018-03-05;86200;0.12
3623344710;00237;2018-03-05;86201;0.1
5576228758;00236;2018-03-05;86202;0.12
19290992743;00237;2018-03-05;86203;0.12
7771579779;00236;2018-03-05;86204;0.12
5576228758;00235;2018-03-05;86205;0.1
5576228758;00235;2018-03-05;86206;0.1
9283760794;00237;2018-03-05;86207;0.12
94387575700;00237;2018-03-05;86208;0.12
9283760794;00235;2018-03-05;86209;0.1
7771579779;00235;2018-03-05;86210;0.1
8502682733;00236;2018-03-05;86211;0.12
8719655770;00236;2018-03-05;86212;0.1
1471156710;00235;2018-03-05;86213;0.12
8719655770;00236;2018-03-05;86214;0.12
3623344710;00237;2018-03-05;86215;0.1
5576228758;00236;2018-03-05;86216;0.12
19290992743;00235;2018-03-05;86217;0.1
5840119709;00236;2018-03-05;86218;0.12
5648641702;00235;2018-03-05;86219;0.12
8502682733;00235;2018-03-05;86220;0.12
5840119709;00235;2018-03-05;86221;0.12
2600586709;00235;2018-03-05;86222;0.1
492472718;00235;2018-03-05;86223;0.12
50534475787;00235;2018-03-05;86224;0.1
492472718;00237;2018-03-05;86225;0.1
3623344710;00237;2018-03-05;86226;0.12
8502682733;00237;2018-03-05;86227;0.12
5576228758;00236;2018-03-05;86228;0.1
50534475787;00236;2018-03-05;86229;0.12
7771579779;00237;2018-03-05;86230;0.12
7771579779;00236;2018-03-05;86231;0.12
3623344710;00236;2018-03-05;86232;0.1
94387575700;00237;2018-03-05;86233;0.1
94387575700;00237;2018-03-05;86234;0.1
2600586709;00236;2018-03-05;86235;0.1
9283760794;00235;2018-03-05;86236;0.12
50534475787;00236;2018-03-05;86237;0.12
5576228758;00236;2018-03-05;86238;0.12
5648641702;00236;2018-03-05;86239;0.12
3623344710;00237;2018-03-05;86240;0.12
5576228758;00235;2018-03-05;86241;0.12
94387575700;00236;2018-03-05;86242;0.12
8502682733;00235;2018-03-05;86243;0.12
3623344710;00237;2018-03-05;86244;0.1
9283760794;00237;2018-03-05;86245;0.1
8719655770;00236;2018-03-05;86246;0.12
5840119709;00236;2018-03-05;86247;0.1
5648641702;00237;2018-03-05;86248;0.12
9283760794;00236;2018-03-05;86249;0.1
3623344710;00236;2018-03-05;86250;0.1
1471156710;00237;2018-03-05;86251;0.1
3623344710;00237;2018-03-05;86252;0.1
1471156710;00237;2018-03-05;86253;0.12
94387575700;00237;2018-03-05;86254;0.12
19290992743;00236;2018-03-05;86255;0.1
2600586709;00237;2018-03-05;86256;0.12
94387575700;00236;2018-03-05;86257;0.12
1471156710;00236;2018-03-05;86258;0.1
2600586709;00236;2018-03-05;86259;0.1
8719655770;00235;2018-03-05;86260;0.1
2600586709;00237;2018-03-05;86261;0.1
94387575700;00235;2018-03-05;86262;0.1
7771579779;00236;2018-03-05;86263;0.1
2600586709;00236;2018-03-05;86264;0.1
5840119709;00236;2018-03-06;86265;0.12
50534475787;00236;2018-03-06;86266;0.12
1471156710;00236;2018-03-06;86267;0.12
8719655770;00237;2018-03-06;86268;0.12
19290992743;00235;2018-03-06;86269;0.12
5840119709;00235;2018-03-06;86270;0.12
50534475787;00237;2018-03-06;86271;0.12
5576228758;00237;2018-03-06;86272;0.1
1471156710;00236;2018-03-06;86273;0.12
9283760794;00236;2018-03-06;86274;0.12
94387575700;00236;2018-03-06;86275;0.12
50534475787;00237;2018-03-06;86276;0.12
2600586709;00236;2018-03-06;86277;0.1
1471156710;00237;2018-03-06;86278;0.1
94387575700;00237;2018-03-06;86279;0.1
1471156710;00237;2018-03-06;86280;0.12
492472718;00237;2018-03-06;86281;0.1
19290992743;00236;2018-03-06;86282;0.1
3623344710;00237;2018-03-06;86283;0.1
5576228758;00235;2018-03-06;86284;0.12
7771579779;00237;2018-03-06;86285;0.12
5576228758;00235;2018-03-06;86286;0.12
9283760794;00235;2018-03-06;86287;0.1
19290992743;00236;2018-03-06;86288;0.12
5576228758;00236;2018-03-06;86289;0.1
5648641702;00237;2018-03-06;86290;0.12
5840119709;00237;2018-03-06;86291;0.1
8719655770;00236;2018-03-06;86292;0.12
50534475787;00236;2018-03-06;86293;0.1
8719655770;00235;2018-03-06;86294;0.12
19290992743;00235;2018-03-06;86295;0.12
5840119709;00236;2018-03-06;86296;0.1
1471156710;00236;2018-03-06;86297;0.12
8719655770;00235;2018-03-06;86298;0.12
8502682733;00237;2018-03-06;86299;0.12

5648641702;00235;2018-03-06;86300;0.1
8502682733;00236;2018-03-06;86301;0.12
19290992743;00235;2018-03-06;86302;0.1
1471156710;00235;2018-03-06;86303;0.12
94387575700;00237;2018-03-06;86304;0.1
8719655770;00236;2018-03-06;86305;0.12
94387575700;00237;2018-03-06;86306;0.1
5648641702;00237;2018-03-06;86307;0.1
9283760794;00237;2018-03-06;86308;0.12
50534475787;00236;2018-03-06;86309;0.1
3623344710;00235;2018-03-06;86310;0.12
8719655770;00237;2018-03-06;86311;0.1
9283760794;00237;2018-03-06;86312;0.12
5576228758;00237;2018-03-06;86313;0.1
9283760794;00236;2018-03-06;86314;0.1
8502682733;00235;2018-03-06;86315;0.1
8502682733;00235;2018-03-06;86316;0.1
492472718;00235;2018-03-06;86317;0.1
9283760794;00237;2018-03-06;86318;0.12
492472718;00235;2018-03-06;86319;0.1
8719655770;00235;2018-03-06;86320;0.12
50534475787;00235;2018-03-06;86321;0.12
5840119709;00235;2018-03-06;86322;0.1
50534475787;00236;2018-03-06;86323;0.1
50534475787;00236;2018-03-06;86324;0.12
7771579779;00235;2018-03-06;86325;0.1
5840119709;00236;2018-03-06;86326;0.1
5648641702;00237;2018-03-06;86327;0.1
492472718;00237;2018-03-06;86328;0.1
1471156710;00236;2018-03-06;86329;0.1
5840119709;00237;2018-03-06;86330;0.12
9283760794;00235;2018-03-06;86331;0.12
5648641702;00236;2018-03-06;86332;0.12
5840119709;00236;2018-03-06;86333;0.1
19290992743;00236;2018-03-06;86334;0.1
8502682733;00237;2018-03-06;86335;0.1
19290992743;00237;2018-03-06;86336;0.1
50534475787;00236;2018-03-06;86337;0.1
8502682733;00236;2018-03-06;86338;0.12
8502682733;00237;2018-03-06;86339;0.12
19290992743;00235;2018-03-06;86340;0.1
5648641702;00235;2018-03-06;86341;0.1
3623344710;00236;2018-03-06;86342;0.1
5576228758;00237;2018-03-07;86343;0.1
5648641702;00235;2018-03-07;86344;0.12
5576228758;00235;2018-03-07;86345;0.12
5840119709;00236;2018-03-07;86346;0.1
5576228758;00237;2018-03-07;86347;0.12
5648641702;00236;2018-03-07;86348;0.1
19290992743;00236;2018-03-07;86349;0.12
8719655770;00237;2018-03-07;86350;0.1
19290992743;00235;2018-03-07;86351;0.1
2600586709;00235;2018-03-07;86352;0.1
5576228758;00235;2018-03-07;86353;0.12
7771579779;00235;2018-03-07;86354;0.1
492472718;00237;2018-03-07;86355;0.1
8719655770;00236;2018-03-07;86356;0.1
8502682733;00236;2018-03-07;86357;0.1
492472718;00236;2018-03-07;86358;0.12
5840119709;00237;2018-03-07;86359;0.1
9283760794;00236;2018-03-07;86360;0.12
94387575700;00237;2018-03-07;86361;0.1
1471156710;00237;2018-03-07;86362;0.1
492472718;00235;2018-03-07;86363;0.12
2600586709;00235;2018-03-07;86364;0.12
5576228758;00235;2018-03-07;86365;0.1
5576228758;00235;2018-03-07;86366;0.1
19290992743;00235;2018-03-07;86367;0.12
3623344710;00235;2018-03-07;86368;0.1
8502682733;00235;2018-03-07;86369;0.12
2600586709;00236;2018-03-07;86370;0.12
9283760794;00236;2018-03-07;86371;0.12
492472718;00237;2018-03-07;86372;0.12
8502682733;00235;2018-03-07;86373;0.1
50534475787;00237;2018-03-07;86374;0.12
492472718;00237;2018-03-07;86375;0.1
5840119709;00235;2018-03-07;86376;0.1
2600586709;00235;2018-03-07;86377;0.1
7771579779;00237;2018-03-07;86378;0.12
2600586709;00236;2018-03-07;86379;0.12
7771579779;00236;2018-03-07;86380;0.1
94387575700;00236;2018-03-07;86381;0.12
8719655770;00237;2018-03-07;86382;0.12
3623344710;00235;2018-03-07;86383;0.12
94387575700;00236;2018-03-07;86384;0.1
492472718;00236;2018-03-07;86385;0.12
50534475787;00235;2018-03-07;86386;0.1
492472718;00237;2018-03-07;86387;0.1
19290992743;00237;2018-03-07;86388;0.1
492472718;00237;2018-03-07;86389;0.1
9283760794;00236;2018-03-07;86390;0.1
8502682733;00236;2018-03-07;86391;0.1
1471156710;00236;2018-03-07;86392;0.12
3623344710;00237;2018-03-07;86393;0.12
94387575700;00237;2018-03-07;86394;0.12
492472718;00236;2018-03-07;86395;0.1
7771579779;00237;2018-03-07;86396;0.1
8502682733;00236;2018-03-07;86397;0.12
8719655770;00235;2018-03-07;86398;0.12
492472718;00237;2018-03-07;86399;0.1

1471156710;00235;2018-03-07;86400;0.12
2600586709;00235;2018-03-07;86401;0.12
94387575700;00237;2018-03-07;86402;0.12
9283760794;00235;2018-03-07;86403;0.1
8719655770;00236;2018-03-07;86404;0.12
3623344710;00237;2018-03-07;86405;0.12
492472718;00237;2018-03-07;86406;0.12
2600586709;00235;2018-03-07;86407;0.1
5840119709;00235;2018-03-07;86408;0.12
5840119709;00237;2018-03-07;86409;0.1
8719655770;00235;2018-03-07;86410;0.12
94387575700;00237;2018-03-07;86411;0.12
2600586709;00236;2018-03-07;86412;0.1
7771579779;00235;2018-03-07;86413;0.12
492472718;00236;2018-03-07;86414;0.1
8719655770;00237;2018-03-07;86415;0.1
50534475787;00235;2018-03-07;86416;0.12
492472718;00236;2018-03-07;86417;0.12
1471156710;00236;2018-03-07;86418;0.1
5648641702;00235;2018-03-07;86419;0.1
8719655770;00235;2018-03-07;86420;0.12
8502682733;00235;2018-03-07;86421;0.1
94387575700;00236;2018-03-08;86422;0.1
2600586709;00237;2018-03-08;86423;0.1
1471156710;00236;2018-03-08;86424;0.1
3623344710;00237;2018-03-08;86425;0.1
9283760794;00235;2018-03-08;86426;0.12
50534475787;00235;2018-03-08;86427;0.12
1471156710;00235;2018-03-08;86428;0.12
5576228758;00235;2018-03-08;86429;0.12
8502682733;00236;2018-03-08;86430;0.1
9283760794;00237;2018-03-08;86431;0.1
5840119709;00235;2018-03-08;86432;0.12
5840119709;00235;2018-03-08;86433;0.12
8719655770;00237;2018-03-08;86434;0.12
50534475787;00236;2018-03-08;86435;0.1
8719655770;00236;2018-03-08;86436;0.1
5576228758;00235;2018-03-08;86437;0.1
2600586709;00236;2018-03-08;86438;0.1
9283760794;00237;2018-03-08;86439;0.12
50534475787;00237;2018-03-08;86440;0.1
9283760794;00236;2018-03-08;86441;0.1
5840119709;00235;2018-03-08;86442;0.12
94387575700;00236;2018-03-08;86443;0.1
492472718;00235;2018-03-08;86444;0.12
50534475787;00237;2018-03-08;86445;0.1
94387575700;00235;2018-03-08;86446;0.1
1471156710;00235;2018-03-08;86447;0.12
8502682733;00235;2018-03-08;86448;0.1
9283760794;00237;2018-03-08;86449;0.12
492472718;00237;2018-03-08;86450;0.12
94387575700;00236;2018-03-08;86451;0.12
2600586709;00235;2018-03-08;86452;0.1
1471156710;00237;2018-03-08;86453;0.1
8719655770;00236;2018-03-08;86454;0.1
94387575700;00237;2018-03-08;86455;0.1
2600586709;00236;2018-03-08;86456;0.12
94387575700;00235;2018-03-08;86457;0.1
492472718;00235;2018-03-08;86458;0.12
9283760794;00235;2018-03-08;86459;0.12
3623344710;00237;2018-03-08;86460;0.12
9283760794;00237;2018-03-08;86461;0.1
5840119709;00236;2018-03-08;86462;0.12
94387575700;00237;2018-03-08;86463;0.12
5576228758;00237;2018-03-08;86464;0.1
8502682733;00236;2018-03-08;86465;0.12
1471156710;00237;2018-03-08;86466;0.12
8719655770;00236;2018-03-08;86467;0.1
9283760794;00235;2018-03-08;86468;0.12
2600586709;00237;2018-03-08;86469;0.12
7771579779;00235;2018-03-08;86470;0.1
1471156710;00237;2018-03-08;86471;0.12
2600586709;00237;2018-03-08;86472;0.12
5576228758;00235;2018-03-08;86473;0.1
5840119709;00235;2018-03-08;86474;0.12
50534475787;00236;2018-03-08;86475;0.1
5648641702;00236;2018-03-08;86476;0.12
9283760794;00236;2018-03-08;86477;0.12
2600586709;00236;2018-03-08;86478;0.1
2600586709;00235;2018-03-08;86479;0.12
2600586709;00237;2018-03-08;86480;0.12
3623344710;00235;2018-03-08;86481;0.12
9283760794;00236;2018-03-08;86482;0.1
5840119709;00235;2018-03-08;86483;0.1
94387575700;00235;2018-03-08;86484;0.12
94387575700;00236;2018-03-08;86485;0.1
2600586709;00236;2018-03-08;86486;0.12
492472718;00236;2018-03-08;86487;0.12
8502682733;00237;2018-03-08;86488;0.12
9283760794;00237;2018-03-08;86489;0.12
7771579779;00235;2018-03-08;86490;0.1
492472718;00237;2018-03-08;86491;0.1
50534475787;00237;2018-03-08;86492;0.12
8502682733;00237;2018-03-08;86493;0.1
5576228758;00236;2018-03-08;86494;0.1
9283760794;00236;2018-03-08;86495;0.12
7771579779;00235;2018-03-08;86496;0.12
9283760794;00235;2018-03-08;86497;0.1
5648641702;00235;2018-03-08;86498;0.12
9283760794;00237;2018-03-08;86499;0.12

7771579779;00235;2018-03-08;86500;0.12
50534475787;00235;2018-03-08;86501;0.12
5840119709;00236;2018-03-08;86502;0.12
5648641702;00237;2018-03-09;86503;0.12
8502682733;00235;2018-03-09;86504;0.12
8719655770;00235;2018-03-09;86505;0.12
50534475787;00236;2018-03-09;86506;0.1
3623344710;00236;2018-03-09;86507;0.12
8502682733;00236;2018-03-09;86508;0.12
19290992743;00235;2018-03-09;86509;0.12
3623344710;00236;2018-03-09;86510;0.1
3623344710;00235;2018-03-09;86511;0.12
19290992743;00235;2018-03-09;86512;0.12
50534475787;00236;2018-03-09;86513;0.1
492472718;00235;2018-03-09;86514;0.1
3623344710;00237;2018-03-09;86515;0.1
94387575700;00237;2018-03-09;86516;0.1
3623344710;00237;2018-03-09;86517;0.12
8719655770;00237;2018-03-09;86518;0.12
50534475787;00236;2018-03-09;86519;0.12
8719655770;00235;2018-03-09;86520;0.1
2600586709;00237;2018-03-09;86521;0.1
492472718;00237;2018-03-09;86522;0.1
8502682733;00236;2018-03-09;86523;0.1
5648641702;00236;2018-03-09;86524;0.1
5576228758;00236;2018-03-09;86525;0.12
50534475787;00236;2018-03-09;86526;0.1
8719655770;00235;2018-03-09;86527;0.12
3623344710;00237;2018-03-09;86528;0.12
5840119709;00235;2018-03-09;86529;0.12
8719655770;00235;2018-03-09;86530;0.12
2600586709;00236;2018-03-09;86531;0.12
2600586709;00235;2018-03-09;86532;0.12
7771579779;00237;2018-03-09;86533;0.12
2600586709;00236;2018-03-09;86534;0.1
2600586709;00237;2018-03-09;86535;0.1
1471156710;00237;2018-03-09;86536;0.12
5840119709;00236;2018-03-09;86537;0.12
19290992743;00237;2018-03-09;86538;0.12
5576228758;00237;2018-03-09;86539;0.12
5648641702;00235;2018-03-09;86540;0.1
1471156710;00237;2018-03-09;86541;0.12
3623344710;00235;2018-03-09;86542;0.12
94387575700;00236;2018-03-09;86543;0.1
7771579779;00236;2018-03-09;86544;0.12
8502682733;00235;2018-03-09;86545;0.12
5840119709;00237;2018-03-09;86546;0.1
3623344710;00237;2018-03-09;86547;0.12
5576228758;00237;2018-03-09;86548;0.1
9283760794;00236;2018-03-09;86549;0.12
94387575700;00237;2018-03-09;86550;0.1
1471156710;00235;2018-03-09;86551;0.12
5576228758;00235;2018-03-09;86552;0.1
94387575700;00236;2018-03-09;86553;0.12
8719655770;00236;2018-03-09;86554;0.12
94387575700;00236;2018-03-09;86555;0.1
8719655770;00236;2018-03-09;86556;0.12
50534475787;00235;2018-03-09;86557;0.12
94387575700;00236;2018-03-09;86558;0.1
50534475787;00235;2018-03-09;86559;0.1
50534475787;00236;2018-03-09;86560;0.1
5840119709;00235;2018-03-09;86561;0.12
1471156710;00235;2018-03-09;86562;0.1
2600586709;00235;2018-03-09;86563;0.12
1471156710;00235;2018-03-09;86564;0.1
9283760794;00237;2018-03-09;86565;0.12
3623344710;00237;2018-03-09;86566;0.12
5576228758;00236;2018-03-09;86567;0.12
8719655770;00235;2018-03-09;86568;0.1
9283760794;00236;2018-03-09;86569;0.12
19290992743;00237;2018-03-09;86570;0.1
9283760794;00237;2018-03-09;86571;0.1
7771579779;00235;2018-03-09;86572;0.12
7771579779;00237;2018-03-10;86573;0.1
19290992743;00235;2018-03-10;86574;0.1
5840119709;00235;2018-03-10;86575;0.1
5840119709;00237;2018-03-10;86576;0.1
5648641702;00235;2018-03-10;86577;0.1
50534475787;00237;2018-03-10;86578;0.12
9283760794;00236;2018-03-10;86579;0.1
19290992743;00236;2018-03-10;86580;0.1
492472718;00236;2018-03-10;86581;0.12
50534475787;00237;2018-03-10;86582;0.1
8502682733;00236;2018-03-10;86583;0.12
7771579779;00237;2018-03-10;86584;0.12
5576228758;00237;2018-03-10;86585;0.12
50534475787;00237;2018-03-10;86586;0.12
8719655770;00237;2018-03-10;86587;0.1
5840119709;00237;2018-03-10;86588;0.1
2600586709;00237;2018-03-10;86589;0.12
19290992743;00237;2018-03-10;86590;0.1
1471156710;00235;2018-03-10;86591;0.12
492472718;00237;2018-03-10;86592;0.12
5648641702;00237;2018-03-10;86593;0.12
492472718;00235;2018-03-10;86594;0.1
5576228758;00236;2018-03-10;86595;0.1
50534475787;00237;2018-03-10;86596;0.12
50534475787;00235;2018-03-10;86597;0.12
7771579779;00236;2018-03-10;86598;0.12
5648641702;00237;2018-03-10;86599;0.12

1471156710;00235;2018-03-10;86600;0.12
5840119709;00237;2018-03-10;86601;0.12
5648641702;00237;2018-03-10;86602;0.1
9283760794;00235;2018-03-10;86603;0.12
19290992743;00236;2018-03-10;86604;0.1
2600586709;00235;2018-03-10;86605;0.12
7771579779;00237;2018-03-10;86606;0.12
9283760794;00236;2018-03-10;86607;0.12
50534475787;00236;2018-03-10;86608;0.12
50534475787;00237;2018-03-10;86609;0.1
94387575700;00235;2018-03-10;86610;0.1
1471156710;00237;2018-03-10;86611;0.12
492472718;00236;2018-03-10;86612;0.1
5576228758;00235;2018-03-10;86613;0.12
3623344710;00237;2018-03-10;86614;0.12
9283760794;00237;2018-03-10;86615;0.1
492472718;00237;2018-03-10;86616;0.12
5576228758;00237;2018-03-10;86617;0.12
2600586709;00237;2018-03-10;86618;0.1
5648641702;00237;2018-03-10;86619;0.12
9283760794;00237;2018-03-10;86620;0.12
7771579779;00237;2018-03-10;86621;0.12
5840119709;00236;2018-03-10;86622;0.1
9283760794;00236;2018-03-10;86623;0.1
1471156710;00236;2018-03-10;86624;0.1
8719655770;00236;2018-03-10;86625;0.12
3623344710;00236;2018-03-10;86626;0.12
8502682733;00237;2018-03-10;86627;0.1
5840119709;00236;2018-03-10;86628;0.1
492472718;00236;2018-03-10;86629;0.1
2600586709;00237;2018-03-10;86630;0.1
5648641702;00237;2018-03-10;86631;0.1
8719655770;00237;2018-03-10;86632;0.12
7771579779;00236;2018-03-10;86633;0.12
50534475787;00237;2018-03-10;86634;0.12
2600586709;00235;2018-03-10;86635;0.12
3623344710;00237;2018-03-10;86636;0.12
8719655770;00237;2018-03-10;86637;0.12
7771579779;00237;2018-03-10;86638;0.1
5648641702;00236;2018-03-10;86639;0.12
492472718;00236;2018-03-11;86640;0.1
94387575700;00237;2018-03-11;86641;0.1
8502682733;00237;2018-03-11;86642;0.12
5840119709;00235;2018-03-11;86643;0.12
5840119709;00236;2018-03-11;86644;0.1
